"@timestamp","@version","@version.keyword","_id","_index","_score","cust_category","cust_category.keyword","cust_delay_bucket","cust_delay_bucket.keyword","cust_is_delayed_log","cust_is_delayed_log.keyword","cust_network_ip_destination","cust_network_ip_destination.keyword","cust_network_ip_source","cust_network_ip_source.keyword","cust_pod_name_beat","cust_pod_name_beat.keyword","cust_pod_name_receiver","cust_pod_name_receiver.keyword","cust_ts_dd","cust_ts_dd.keyword","cust_ts_done_etl","cust_ts_done_received","cust_ts_hh","cust_ts_hh.keyword","cust_ts_mm","cust_ts_mm.keyword","cust_ts_start_etl","cust_ts_start_received","cust_ts_wd","cust_ts_wd.keyword","cust_ts_yyyy","destination.address","destination.address.keyword","destination.geoip.city_name","destination.geoip.city_name.keyword","destination.geoip.continent_code","destination.geoip.continent_code.keyword","destination.geoip.country_code2","destination.geoip.country_code2.keyword","destination.geoip.country_code3","destination.geoip.country_code3.keyword","destination.geoip.country_name","destination.geoip.country_name.keyword","destination.geoip.dma_code","destination.geoip.ip","destination.geoip.ip.keyword","destination.geoip.latitude","destination.geoip.location.lat","destination.geoip.location.lon","destination.geoip.longitude","destination.geoip.postal_code","destination.geoip.postal_code.keyword","destination.geoip.region_code","destination.geoip.region_code.keyword","destination.geoip.region_name","destination.geoip.region_name.keyword","destination.geoip.timezone","destination.geoip.timezone.keyword","destination.ip","destination.ip.keyword","destination.is_tor_node","destination.is_tor_node.keyword","destination.is_tor_node_exit","destination.is_tor_node_exit.keyword","destination.is_tor_node_guard","destination.is_tor_node_guard.keyword","destination.network_zone","destination.network_zone.keyword","destination.port","destination.port.keyword","ecs.version","ecs.version.keyword","event.action","event.action.keyword","event.category","event.category.keyword","event.dataset","event.dataset.keyword","event.id","event.id.keyword","event.kind","event.kind.keyword","event.module","event.module.keyword","event.type","event.type.keyword","fileset.name","fileset.name.keyword","http.request.body.bytes","http.request.method","http.request.method.keyword","http.request.referrer","http.request.referrer.keyword","http.response.body.bytes","http.response.status_code","http.version","http.version.keyword","input.type","input.type.keyword","ioc.dest_ip_is_blacklist","ioc.dest_ip_is_blacklist.keyword","ioc.dest_ip_misp_category","ioc.dest_ip_misp_category.keyword","ioc.dest_ip_misp_info","ioc.dest_ip_misp_info.keyword","ioc.dest_ip_misp_is_alert","ioc.dest_ip_misp_is_alert.keyword","ioc.dest_ip_misp_is_found","ioc.dest_ip_misp_is_found.keyword","ioc.dest_ip_misp_tlid","ioc.dest_ip_misp_tlid.keyword","ioc.src_ip_is_blacklist","ioc.src_ip_is_blacklist.keyword","ioc.src_ip_misp_is_alert","ioc.src_ip_misp_is_alert.keyword","ioc.src_ip_misp_is_found","ioc.src_ip_misp_is_found.keyword","log.file.path","log.file.path.keyword","log.offset","network.community_id","network.community_id.keyword","network.direction","network.direction.keyword","network.protocol","network.protocol.keyword","network.transport","network.transport.keyword","service.type","service.type.keyword","source.address","source.address.keyword","source.geoip.city_name","source.geoip.city_name.keyword","source.geoip.continent_code","source.geoip.continent_code.keyword","source.geoip.country_code2","source.geoip.country_code2.keyword","source.geoip.country_code3","source.geoip.country_code3.keyword","source.geoip.country_name","source.geoip.country_name.keyword","source.geoip.ip","source.geoip.ip.keyword","source.geoip.latitude","source.geoip.location.lat","source.geoip.location.lon","source.geoip.longitude","source.geoip.postal_code","source.geoip.postal_code.keyword","source.geoip.region_code","source.geoip.region_code.keyword","source.geoip.region_name","source.geoip.region_name.keyword","source.geoip.timezone","source.geoip.timezone.keyword","source.ip","source.ip.keyword","source.is_tor_node","source.is_tor_node.keyword","source.is_tor_node_exit","source.is_tor_node_exit.keyword","source.is_tor_node_guard","source.is_tor_node_guard.keyword","source.network_zone","source.network_zone.keyword","source.port","source.port.keyword",tags,"tags.keyword",target,"target.keyword",type,"type.keyword","url.domain","url.domain.keyword","url.original","url.original.keyword","url.port","user_agent.original","user_agent.original.keyword","zeek.http.id.vlan","zeek.http.orig_fuids","zeek.http.orig_fuids.keyword","zeek.http.orig_mime_types","zeek.http.orig_mime_types.keyword","zeek.http.origin","zeek.http.origin.keyword","zeek.http.proxied","zeek.http.proxied.keyword","zeek.http.resp_filenames","zeek.http.resp_filenames.keyword","zeek.http.resp_fuids","zeek.http.resp_fuids.keyword","zeek.http.resp_mime_types","zeek.http.resp_mime_types.keyword","zeek.http.status_msg","zeek.http.status_msg.keyword","zeek.http.trans_depth","zeek.http.ts","zeek.session_id","zeek.session_id.keyword"
"Aug 20, 2025 @ 15:13:19.095",1,1,pAuKxpgBWe79p4MYUC62,"rtarf-events-beat-20250820-logstash1-kafka-to-es-6","-","file_beat","file_beat","<10s","<10s",false,false,"110.164.17.98","110.164.17.98","1.179.227.141","1.179.227.141","logstash1-kafka-to-es-6","logstash1-kafka-to-es-6","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,610","1,755,677,609",15,15,08,08,"1,755,677,610","1,755,677,609",03,03,"2,025","110.164.17.98","110.164.17.98",Rayong,Rayong,AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","110.164.17.98","110.164.17.98","12.666","12.666","101.28","101.28",21000,21000,21,21,Rayong,Rayong,"Asia/Bangkok","Asia/Bangkok","110.164.17.98","110.164.17.98",false,false,false,false,false,false,"==unknown==","==unknown==",80,"-","1.12.0","1.12.0",GET,GET,"network, web","network, web","zeek.http","zeek.http",CHRaaK2AOFCgVbaVq8,CHRaaK2AOFCgVbaVq8,event,event,zeek,zeek,"connection, info, protocol","connection, info, protocol",http,http,0,GET,GET,"-","-",0,"-","-","-",log,log,false,false,"-","-","-","-",false,false,true,true,"-","-",false,false,false,false,true,true,"/backup/sranlog/current/http.log","/backup/sranlog/current/http.log","3,083,762","1:LzoiAR8NIQ7E8G2Beo2xvGUd5NQ=","1:LzoiAR8NIQ7E8G2Beo2xvGUd5NQ=",external,external,http,http,tcp,tcp,zeek,zeek,"1.179.227.141","1.179.227.141","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.141","1.179.227.141","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.141","1.179.227.141",false,false,false,false,false,false,"NAT_HQ","NAT_HQ",8080,"-","zeek.http, beats_input_raw_event","zeek.http, beats_input_raw_event",elasticsearch,elasticsearch,log,log,"2.tlu.dl.delivery.mp.microsoft.com","2.tlu.dl.delivery.mp.microsoft.com","/filestreamingservice/files/8d29fb91-6dfe-41be-9814-89ab9cbad7e3?P1=1755690175&P2=404&P3=2&P4=PqNpDfDoUxxnMfoga6t%2bQrUUU9RnYgrzHCtQ87Q%2fBBLi8x4cEuHMW%2b%2fK8b0nj3QrjQgXZdJ1t0rY8ZmX8arPuQ%3d%3d","/filestreamingservice/files/8d29fb91-6dfe-41be-9814-89ab9cbad7e3?P1=1755690175&P2=404&P3=2&P4=PqNpDfDoUxxnMfoga6t%2bQrUUU9RnYgrzHCtQ87Q%2fBBLi8x4cEuHMW%2b%2fK8b0nj3QrjQgXZdJ1t0rY8ZmX8arPuQ%3d%3d",80,"Microsoft-Delivery-Optimization/10.0","Microsoft-Delivery-Optimization/10.0","-",FRpHcu4kI7sjY5nf1l,FRpHcu4kI7sjY5nf1l,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",2,"1,755,677,200",CHRaaK2AOFCgVbaVq8,CHRaaK2AOFCgVbaVq8
"Aug 20, 2025 @ 15:13:17.476",1,1,xguKxpgBWe79p4MYUS7j,"rtarf-events-beat-20250820-logstash1-kafka-to-es-6","-","file_beat","file_beat","<10s","<10s",false,false,"110.164.11.145","110.164.11.145","10.104.235.128","10.104.235.128","logstash1-kafka-to-es-6","logstash1-kafka-to-es-6","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,610","1,755,677,609",15,15,08,08,"1,755,677,610","1,755,677,609",03,03,"2,025","110.164.11.145","110.164.11.145",Bangkok,Bangkok,AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","110.164.11.145","110.164.11.145","13.818","13.818","100.747","100.747",10510,10510,10,10,Bangkok,Bangkok,"Asia/Bangkok","Asia/Bangkok","110.164.11.145","110.164.11.145",false,false,false,false,false,false,"==unknown==","==unknown==",80,"-","1.12.0","1.12.0",GET,GET,"network, web","network, web","zeek.http","zeek.http",CtnqrtN3MTlQVkHWj,CtnqrtN3MTlQVkHWj,event,event,zeek,zeek,"connection, info, protocol","connection, info, protocol",http,http,0,GET,GET,"-","-","6,817",503,"1.1","1.1",log,log,false,false,"-","-","-","-",false,false,true,true,"-","-",false,false,false,false,true,true,"/backup/sranlog/current/http.log","/backup/sranlog/current/http.log","2,985,115","1:Mbkg8ET3gtjL35xzp94BxoMU/fk=","1:Mbkg8ET3gtjL35xzp94BxoMU/fk=",outbound,outbound,http,http,tcp,tcp,zeek,zeek,"10.104.235.128","10.104.235.128","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.104.235.128","10.104.235.128",false,false,false,false,false,false,"904(Tivanon)_วังติวานนท์","904(Tivanon)_วังติวานนท์",51718,"-","zeek.http, beats_input_raw_event, _geoip_lookup_failure","zeek.http, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,log,log,"2.tlu.dl.delivery.mp.microsoft.com","2.tlu.dl.delivery.mp.microsoft.com","/filestreamingservice/files/274832df-4eea-46b0-9246-3644ce98c428?P1=1755678216&P2=404&P3=2&P4=i2hwlMExLOo4EIy1RdAPWS%2bHIUj1GPbXvOywz3GToofUajuhhspJDVOOYs1RMPkjSQi5%2fYR3zV3ff%2fCLwj%2bU0w%3d%3d","/filestreamingservice/files/274832df-4eea-46b0-9246-3644ce98c428?P1=1755678216&P2=404&P3=2&P4=i2hwlMExLOo4EIy1RdAPWS%2bHIUj1GPbXvOywz3GToofUajuhhspJDVOOYs1RMPkjSQi5%2fYR3zV3ff%2fCLwj%2bU0w%3d%3d",80,"Microsoft-Delivery-Optimization/10.0","Microsoft-Delivery-Optimization/10.0","-",F7v7wc4zq6uyTcFooc,F7v7wc4zq6uyTcFooc,"-","-","-","-","-","-","-","-",Fa4TSC3LBFWWLcp9P1,Fa4TSC3LBFWWLcp9P1,"text/html","text/html","Service Unavailable","Service Unavailable",3,"1,755,677,400",CtnqrtN3MTlQVkHWj,CtnqrtN3MTlQVkHWj
"Aug 20, 2025 @ 15:13:17.476",1,1,"ZguKxpgBWe79p4MYTC5-","rtarf-events-beat-20250820-logstash1-kafka-to-es-6","-","file_beat","file_beat","<10s","<10s",false,false,"110.164.11.145","110.164.11.145","10.104.235.128","10.104.235.128","logstash1-kafka-to-es-6","logstash1-kafka-to-es-6","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,608","1,755,677,607",15,15,08,08,"1,755,677,608","1,755,677,607",03,03,"2,025","110.164.11.145","110.164.11.145",Bangkok,Bangkok,AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","110.164.11.145","110.164.11.145","13.818","13.818","100.747","100.747",10510,10510,10,10,Bangkok,Bangkok,"Asia/Bangkok","Asia/Bangkok","110.164.11.145","110.164.11.145",false,false,false,false,false,false,"==unknown==","==unknown==",80,"-","1.12.0","1.12.0",GET,GET,"network, web","network, web","zeek.http","zeek.http",CtnqrtN3MTlQVkHWj,CtnqrtN3MTlQVkHWj,event,event,zeek,zeek,"connection, info, protocol","connection, info, protocol",http,http,0,GET,GET,"-","-",2,206,"1.1","1.1",log,log,false,false,"-","-","-","-",false,false,true,true,"-","-",false,false,false,false,true,true,"/backup/sranlog/current/http.log","/backup/sranlog/current/http.log","2,983,070","1:Mbkg8ET3gtjL35xzp94BxoMU/fk=","1:Mbkg8ET3gtjL35xzp94BxoMU/fk=",outbound,outbound,http,http,tcp,tcp,zeek,zeek,"10.104.235.128","10.104.235.128","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.104.235.128","10.104.235.128",false,false,false,false,false,false,"904(Tivanon)_วังติวานนท์","904(Tivanon)_วังติวานนท์",51718,"-","zeek.http, beats_input_raw_event, _geoip_lookup_failure","zeek.http, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,log,log,"2.tlu.dl.delivery.mp.microsoft.com","2.tlu.dl.delivery.mp.microsoft.com","/filestreamingservice/files/274832df-4eea-46b0-9246-3644ce98c428?P1=1755678216&P2=404&P3=2&P4=i2hwlMExLOo4EIy1RdAPWS%2bHIUj1GPbXvOywz3GToofUajuhhspJDVOOYs1RMPkjSQi5%2fYR3zV3ff%2fCLwj%2bU0w%3d%3d","/filestreamingservice/files/274832df-4eea-46b0-9246-3644ce98c428?P1=1755678216&P2=404&P3=2&P4=i2hwlMExLOo4EIy1RdAPWS%2bHIUj1GPbXvOywz3GToofUajuhhspJDVOOYs1RMPkjSQi5%2fYR3zV3ff%2fCLwj%2bU0w%3d%3d",80,"Microsoft-Delivery-Optimization/10.0","Microsoft-Delivery-Optimization/10.0","-",FM47gX3vI5ofQPm1li,FM47gX3vI5ofQPm1li,"-","-","-","-","-","-","Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe.Msix","Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe.Msix",FvJUtN2IdS3x3ggJh6,FvJUtN2IdS3x3ggJh6,"-","-","Partial Content","Partial Content",1,"1,755,677,400",CtnqrtN3MTlQVkHWj,CtnqrtN3MTlQVkHWj
"Aug 20, 2025 @ 15:13:17.476",1,1,hQuKxpgBWe79p4MYTC6u,"rtarf-events-beat-20250820-logstash1-kafka-to-es-6","-","file_beat","file_beat","<10s","<10s",false,false,"92.223.116.253","92.223.116.253","1.179.227.140","1.179.227.140","logstash1-kafka-to-es-6","logstash1-kafka-to-es-6","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,609","1,755,677,608",15,15,08,08,"1,755,677,609","1,755,677,608",03,03,"2,025","92.223.116.253","92.223.116.253",Singapore,Singapore,AS,AS,SG,SG,SG,SG,Singapore,Singapore,"-","92.223.116.253","92.223.116.253","1.302","1.302","103.786","103.786",13,13,"-","-","-","-","Asia/Singapore","Asia/Singapore","92.223.116.253","92.223.116.253",false,false,false,false,false,false,"==unknown==","==unknown==",80,"-","1.12.0","1.12.0",GET,GET,"network, web","network, web","zeek.http","zeek.http",CX1o773hM74YvS73m1,CX1o773hM74YvS73m1,event,event,zeek,zeek,"connection, info, protocol","connection, info, protocol",http,http,0,GET,GET,"-","-","6,144",206,"1.1","1.1",log,log,false,false,"-","-","-","-",false,false,true,true,"-","-",false,false,false,false,true,true,"/backup/sranlog/current/http.log","/backup/sranlog/current/http.log","2,981,959","1:3NmAnPgpZXcaJTy17rZtQZ/wBW4=","1:3NmAnPgpZXcaJTy17rZtQZ/wBW4=",external,external,http,http,tcp,tcp,zeek,zeek,"1.179.227.140","1.179.227.140","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.140","1.179.227.140","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.140","1.179.227.140",false,false,false,false,false,false,"NAT_HQ","NAT_HQ",1986,"-","zeek.http, beats_input_raw_event","zeek.http, beats_input_raw_event",elasticsearch,elasticsearch,log,log,"4.au.download.windowsupdate.com","4.au.download.windowsupdate.com","/c/msdownload/update/software/uprl/2025/08/windows-kb890830-x64-v5.135_72c48060c5b80784333da5bef85e6d52fddb4b66.exe","/c/msdownload/update/software/uprl/2025/08/windows-kb890830-x64-v5.135_72c48060c5b80784333da5bef85e6d52fddb4b66.exe",80,"Microsoft-Delivery-Optimization/10.1","Microsoft-Delivery-Optimization/10.1","-",F8FFjk2LC4blaz5lX3,F8FFjk2LC4blaz5lX3,"-","-","-","-","-","-","windows-kb890830-x64-v5.135_72c48060c5b80784333da5bef85e6d52fddb4b66.exe","windows-kb890830-x64-v5.135_72c48060c5b80784333da5bef85e6d52fddb4b66.exe",FtdCmh4KmJQ12bdFv8,FtdCmh4KmJQ12bdFv8,"-","-","Partial Content","Partial Content",1,"1,755,677,400",CX1o773hM74YvS73m1,CX1o773hM74YvS73m1
"Aug 20, 2025 @ 15:13:17.475",1,1,VwuKxpgBWe79p4MYSC2U,"rtarf-events-beat-20250820-logstash1-kafka-to-es-6","-","file_beat","file_beat","<10s","<10s",false,false,"110.164.28.9","110.164.28.9","1.179.227.139","1.179.227.139","logstash1-kafka-to-es-6","logstash1-kafka-to-es-6","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,608","1,755,677,607",15,15,08,08,"1,755,677,608","1,755,677,607",03,03,"2,025","110.164.28.9","110.164.28.9",Rayong,Rayong,AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","110.164.28.9","110.164.28.9","12.666","12.666","101.28","101.28",21000,21000,21,21,Rayong,Rayong,"Asia/Bangkok","Asia/Bangkok","110.164.28.9","110.164.28.9",false,false,false,false,false,false,"==unknown==","==unknown==",80,"-","1.12.0","1.12.0",GET,GET,"network, web","network, web","zeek.http","zeek.http",CqKcxj39w2LNDMUqzj,CqKcxj39w2LNDMUqzj,event,event,zeek,zeek,"connection, info, protocol","connection, info, protocol",http,http,0,GET,GET,"-","-","2,145",206,"1.1","1.1",log,log,false,false,"-","-","-","-",false,false,true,true,"-","-",false,false,false,false,true,true,"/backup/sranlog/current/http.log","/backup/sranlog/current/http.log","2,980,509","1:6eAMoCmkYGmlfy6dcJmUS35gpxg=","1:6eAMoCmkYGmlfy6dcJmUS35gpxg=",external,external,http,http,tcp,tcp,zeek,zeek,"1.179.227.139","1.179.227.139","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.139","1.179.227.139","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.139","1.179.227.139",false,false,false,false,false,false,"NAT_HQ","NAT_HQ",1844,"-","zeek.http, beats_input_raw_event","zeek.http, beats_input_raw_event",elasticsearch,elasticsearch,log,log,"msedge.b.tlu.dl.delivery.mp.microsoft.com","msedge.b.tlu.dl.delivery.mp.microsoft.com","/filestreamingservice/files/9ec55970-5e5a-42a8-abf3-9f0afc173ca7?P1=1756282215&P2=404&P3=2&P4=dtnUYQ87CYRiun9UnopGc0%2bBb8xzNSPlR5yv4x%2bm1L%2fs4xk6lPyx%2bnuAIDagcSEf%2bVdENTYe%2f8AXhf4ZXmS2cA%3d%3d","/filestreamingservice/files/9ec55970-5e5a-42a8-abf3-9f0afc173ca7?P1=1756282215&P2=404&P3=2&P4=dtnUYQ87CYRiun9UnopGc0%2bBb8xzNSPlR5yv4x%2bm1L%2fs4xk6lPyx%2bnuAIDagcSEf%2bVdENTYe%2f8AXhf4ZXmS2cA%3d%3d",80,"Microsoft-Delivery-Optimization/10.1","Microsoft-Delivery-Optimization/10.1","-",FM47gX3vI5ofQPm1li,FM47gX3vI5ofQPm1li,"-","-","-","-","-","-","9ec55970-5e5a-42a8-abf3-9f0afc173ca7","9ec55970-5e5a-42a8-abf3-9f0afc173ca7",FvJUtN2IdS3x3ggJh6,FvJUtN2IdS3x3ggJh6,"application/x-dosexec","application/x-dosexec","Partial Content","Partial Content",1,"1,755,677,400",CqKcxj39w2LNDMUqzj,CqKcxj39w2LNDMUqzj
"Aug 20, 2025 @ 15:13:17.475",1,1,"cwuKxpgBWe79p4MYTC5-","rtarf-events-beat-20250820-logstash1-kafka-to-es-6","-","file_beat","file_beat","<10s","<10s",false,false,"110.164.11.58","110.164.11.58","10.104.103.110","10.104.103.110","logstash1-kafka-to-es-6","logstash1-kafka-to-es-6","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,609","1,755,677,608",15,15,08,08,"1,755,677,609","1,755,677,608",03,03,"2,025","110.164.11.58","110.164.11.58",Bangkok,Bangkok,AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","110.164.11.58","110.164.11.58","13.818","13.818","100.747","100.747",10510,10510,10,10,Bangkok,Bangkok,"Asia/Bangkok","Asia/Bangkok","110.164.11.58","110.164.11.58",false,false,false,false,false,false,"==unknown==","==unknown==",80,"-","1.12.0","1.12.0",GET,GET,"network, web","network, web","zeek.http","zeek.http",C2WaWJ1PrbrsUEYr5h,C2WaWJ1PrbrsUEYr5h,event,event,zeek,zeek,"connection, info, protocol","connection, info, protocol",http,http,0,GET,GET,"-","-",22,200,"1.1","1.1",log,log,false,false,"-","-","-","-",false,false,true,true,"-","-",false,false,false,false,true,true,"/backup/sranlog/current/http.log","/backup/sranlog/current/http.log","2,978,639","1:OuH/321MeMAFxRuwVIDgyuZSEYo=","1:OuH/321MeMAFxRuwVIDgyuZSEYo=",outbound,outbound,http,http,tcp,tcp,zeek,zeek,"10.104.103.110","10.104.103.110","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.104.103.110","10.104.103.110",false,false,false,false,false,false,"J-2_ขว.ทหาร","J-2_ขว.ทหาร",52326,"-","zeek.http, beats_input_raw_event, _geoip_lookup_failure","zeek.http, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,log,log,"www.msftconnecttest.com","www.msftconnecttest.com","/connecttest.txt","/connecttest.txt",80,"Microsoft NCSI","Microsoft NCSI","-","-","-","-","-","-","-","-","-","-","-",FUNS641SHod060NSoa,FUNS641SHod060NSoa,"text/plain","text/plain",OK,OK,1,"1,755,677,400",C2WaWJ1PrbrsUEYr5h,C2WaWJ1PrbrsUEYr5h
"Aug 20, 2025 @ 15:13:17.475",1,1,gQuKxpgBWe79p4MYTC6u,"rtarf-events-beat-20250820-logstash1-kafka-to-es-6","-","file_beat","file_beat","<10s","<10s",false,false,"199.232.166.172","199.232.166.172","1.179.227.154","1.179.227.154","logstash1-kafka-to-es-6","logstash1-kafka-to-es-6","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,609","1,755,677,607",15,15,08,08,"1,755,677,609","1,755,677,607",03,03,"2,025","199.232.166.172","199.232.166.172",Bangkok,Bangkok,AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","199.232.166.172","199.232.166.172","13.75","13.75","100.517","100.517",10200,10200,10,10,Bangkok,Bangkok,"Asia/Bangkok","Asia/Bangkok","199.232.166.172","199.232.166.172",false,false,false,false,false,false,"==unknown==","==unknown==",80,"-","1.12.0","1.12.0",GET,GET,"network, web","network, web","zeek.http","zeek.http",COsYq8eoipWwKmThb,COsYq8eoipWwKmThb,event,event,zeek,zeek,"connection, info, protocol","connection, info, protocol",http,http,0,GET,GET,"-","-","42,340",206,"1.1","1.1",log,log,false,false,"-","-","-","-",false,false,true,true,"-","-",false,false,false,false,true,true,"/backup/sranlog/current/http.log","/backup/sranlog/current/http.log","2,974,255","1:uOChQWAcyjF23bll2pm4pISg68E=","1:uOChQWAcyjF23bll2pm4pISg68E=",external,external,http,http,tcp,tcp,zeek,zeek,"1.179.227.154","1.179.227.154","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.154","1.179.227.154","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.154","1.179.227.154",false,false,false,false,false,false,"NAT_HQ","NAT_HQ",59369,"-","zeek.http, beats_input_raw_event","zeek.http, beats_input_raw_event",elasticsearch,elasticsearch,log,log,"3.tlu.dl.delivery.mp.microsoft.com","3.tlu.dl.delivery.mp.microsoft.com","/filestreamingservice/files/2a0007f4-9769-4709-9244-a28f54f70828?P1=1755677853&P2=404&P3=2&P4=YgjoaTBEd35t5k0nvK5du4ttJD1%2b1G5wIx%2f3GHg38RbygNLbovJ4fXlJvMoR%2fV8ZvdZQA0Kdi0Z10gj7LIdcXA%3d%3d","/filestreamingservice/files/2a0007f4-9769-4709-9244-a28f54f70828?P1=1755677853&P2=404&P3=2&P4=YgjoaTBEd35t5k0nvK5du4ttJD1%2b1G5wIx%2f3GHg38RbygNLbovJ4fXlJvMoR%2fV8ZvdZQA0Kdi0Z10gj7LIdcXA%3d%3d",80,"Microsoft-Delivery-Optimization/10.0","Microsoft-Delivery-Optimization/10.0","-",FMASJm2IZy2zz8k3N9,FMASJm2IZy2zz8k3N9,"-","-","-","-","-","-","Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x86__8wekyb3d8bbwe.Appx","Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x86__8wekyb3d8bbwe.Appx",Fz2sHy1LUw1y3Qu8ug,Fz2sHy1LUw1y3Qu8ug,"-","-","Partial Content","Partial Content",2,"1,755,677,400",COsYq8eoipWwKmThb,COsYq8eoipWwKmThb
"Aug 20, 2025 @ 15:13:17.473",1,1,NAuKxpgBWe79p4MYRi2o,"rtarf-events-beat-20250820-logstash1-kafka-to-es-6","-","file_beat","file_beat","<10s","<10s",false,false,"203.153.50.90","203.153.50.90","1.179.227.137","1.179.227.137","logstash1-kafka-to-es-6","logstash1-kafka-to-es-6","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,607","1,755,677,606",15,15,08,08,"1,755,677,607","1,755,677,606",03,03,"2,025","203.153.50.90","203.153.50.90","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","203.153.50.90","203.153.50.90","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","203.153.50.90","203.153.50.90",false,false,false,false,false,false,"==unknown==","==unknown==",80,"-","1.12.0","1.12.0",GET,GET,"network, web","network, web","zeek.http","zeek.http",C9W4ASnITITkofbL2,C9W4ASnITITkofbL2,event,event,zeek,zeek,"connection, info, protocol","connection, info, protocol",http,http,0,GET,GET,"-","-","92,961",206,"1.1","1.1",log,log,false,false,"-","-","-","-",false,false,true,true,"-","-",false,false,false,false,true,true,"/backup/sranlog/current/http.log","/backup/sranlog/current/http.log","2,965,508","1:chV0IObBNGIaC6PzU4A4TWKBYOc=","1:chV0IObBNGIaC6PzU4A4TWKBYOc=",external,external,http,http,tcp,tcp,zeek,zeek,"1.179.227.137","1.179.227.137","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.137","1.179.227.137","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.137","1.179.227.137",false,false,false,false,false,false,"Internet_J6_สส.ทหาร","Internet_J6_สส.ทหาร",43163,"-","zeek.http, beats_input_raw_event","zeek.http, beats_input_raw_event",elasticsearch,elasticsearch,log,log,"au.download.windowsupdate.com","au.download.windowsupdate.com","/c/msdownload/update/software/uprl/2025/06/windows-kb890830-x64-v5.134_a2ddaf9c044fbe6b5bd87b0e494152498503f0e4.exe","/c/msdownload/update/software/uprl/2025/06/windows-kb890830-x64-v5.134_a2ddaf9c044fbe6b5bd87b0e494152498503f0e4.exe",80,"Microsoft-Delivery-Optimization/10.0","Microsoft-Delivery-Optimization/10.0","-",FM47gX3vI5ofQPm1li,FM47gX3vI5ofQPm1li,"-","-","-","-","-","-","windows-kb890830-x64-v5.134_a2ddaf9c044fbe6b5bd87b0e494152498503f0e4.exe","windows-kb890830-x64-v5.134_a2ddaf9c044fbe6b5bd87b0e494152498503f0e4.exe",FvJUtN2IdS3x3ggJh6,FvJUtN2IdS3x3ggJh6,"application/x-dosexec","application/x-dosexec","Partial Content","Partial Content",1,"1,755,677,400",C9W4ASnITITkofbL2,C9W4ASnITITkofbL2
