@timestamp,@version,@version.keyword,_id,_index,_score,cust_category,cust_category.keyword,cust_delay_bucket,cust_delay_bucket.keyword,cust_is_delayed_log,cust_is_delayed_log.keyword,cust_network_ip_destination,cust_network_ip_destination.keyword,cust_network_ip_source,cust_network_ip_source.keyword,cust_pod_name_beat,cust_pod_name_beat.keyword,cust_pod_name_receiver,cust_pod_name_receiver.keyword,cust_ts_dd,cust_ts_dd.keyword,cust_ts_done_etl,cust_ts_done_received,cust_ts_hh,cust_ts_hh.keyword,cust_ts_mm,cust_ts_mm.keyword,cust_ts_start_etl,cust_ts_start_received,cust_ts_wd,cust_ts_wd.keyword,cust_ts_yyyy,destination.address,destination.address.keyword,destination.geoip.city_name,destination.geoip.city_name.keyword,destination.geoip.continent_code,destination.geoip.continent_code.keyword,destination.geoip.country_code2,destination.geoip.country_code2.keyword,destination.geoip.country_code3,destination.geoip.country_code3.keyword,destination.geoip.country_name,destination.geoip.country_name.keyword,destination.geoip.ip,destination.geoip.ip.keyword,destination.geoip.latitude,destination.geoip.location.lat,destination.geoip.location.lon,destination.geoip.longitude,destination.geoip.postal_code,destination.geoip.postal_code.keyword,destination.geoip.region_code,destination.geoip.region_code.keyword,destination.geoip.region_name,destination.geoip.region_name.keyword,destination.geoip.timezone,destination.geoip.timezone.keyword,destination.ip,destination.ip.keyword,destination.is_tor_node,destination.is_tor_node.keyword,destination.is_tor_node_exit,destination.is_tor_node_exit.keyword,destination.is_tor_node_guard,destination.is_tor_node_guard.keyword,destination.network_zone,destination.network_zone.keyword,destination.port,destination.port.keyword,dns.answers.data,dns.answers.data.keyword,dns.answers.ttl,dns.header_flags,dns.header_flags.keyword,dns.id,dns.id.keyword,dns.question.class,dns.question.class.keyword,dns.question.name,dns.question.name.keyword,dns.question.registered_domain,dns.question.registered_domain.keyword,dns.question.subdomain,dns.question.subdomain.keyword,dns.question.top_level_domain,dns.question.top_level_domain.keyword,dns.question.type,dns.question.type.keyword,dns.resolved_ip,dns.resolved_ip.keyword,dns.response_code,dns.response_code.keyword,dns.type,dns.type.keyword,ecs.version,ecs.version.keyword,event.category,event.category.keyword,event.dataset,event.dataset.keyword,event.duration,event.duration.keyword,event.id,event.id.keyword,event.kind,event.kind.keyword,event.module,event.module.keyword,event.original,event.original.keyword,event.outcome,event.outcome.keyword,event.type,event.type.keyword,fileset.name,fileset.name.keyword,input.type,input.type.keyword,ioc.dest_ip_is_blacklist,ioc.dest_ip_is_blacklist.keyword,ioc.dest_ip_misp_category,ioc.dest_ip_misp_category.keyword,ioc.dest_ip_misp_info,ioc.dest_ip_misp_info.keyword,ioc.dest_ip_misp_is_alert,ioc.dest_ip_misp_is_alert.keyword,ioc.dest_ip_misp_is_found,ioc.dest_ip_misp_is_found.keyword,ioc.dest_ip_misp_mitre_attack_pattern,ioc.dest_ip_misp_mitre_attack_pattern.keyword,ioc.dest_ip_misp_tlid,ioc.dest_ip_misp_tlid.keyword,ioc.dest_ip_misp_tlp,ioc.dest_ip_misp_tlp.keyword,ioc.domain_misp_category,ioc.domain_misp_category.keyword,ioc.domain_misp_info,ioc.domain_misp_info.keyword,ioc.domain_misp_is_alert,ioc.domain_misp_is_alert.keyword,ioc.domain_misp_is_found,ioc.domain_misp_is_found.keyword,ioc.domain_misp_mandiant_malware_family,ioc.domain_misp_mandiant_malware_family.keyword,ioc.domain_misp_mandiant_threat_actor,ioc.domain_misp_mandiant_threat_actor.keyword,ioc.domain_misp_mitre_attack_pattern,ioc.domain_misp_mitre_attack_pattern.keyword,ioc.domain_misp_source_country,ioc.domain_misp_source_country.keyword,ioc.domain_misp_target_country,ioc.domain_misp_target_country.keyword,ioc.domain_misp_target_industry,ioc.domain_misp_target_industry.keyword,ioc.domain_misp_tlid,ioc.domain_misp_tlid.keyword,ioc.domain_misp_tlp,ioc.domain_misp_tlp.keyword,ioc.src_ip_is_blacklist,ioc.src_ip_is_blacklist.keyword,ioc.src_ip_misp_is_alert,ioc.src_ip_misp_is_alert.keyword,ioc.src_ip_misp_is_found,ioc.src_ip_misp_is_found.keyword,log.file.path,log.file.path.keyword,log.offset,network.community_id,network.community_id.keyword,network.direction,network.direction.keyword,network.protocol,network.protocol.keyword,network.transport,network.transport.keyword,related.ip,related.ip.keyword,service.type,service.type.keyword,source.address,source.address.keyword,source.geoip.continent_code,source.geoip.continent_code.keyword,source.geoip.country_code2,source.geoip.country_code2.keyword,source.geoip.country_code3,source.geoip.country_code3.keyword,source.geoip.country_name,source.geoip.country_name.keyword,source.geoip.ip,source.geoip.ip.keyword,source.geoip.latitude,source.geoip.location.lat,source.geoip.location.lon,source.geoip.longitude,source.geoip.timezone,source.geoip.timezone.keyword,source.ip,source.ip.keyword,source.is_tor_node,source.is_tor_node.keyword,source.is_tor_node_exit,source.is_tor_node_exit.keyword,source.is_tor_node_guard,source.is_tor_node_guard.keyword,source.network_zone,source.network_zone.keyword,source.port,source.port.keyword,tags,tags.keyword,target,target.keyword,type,type.keyword,zeek.dns.AA,zeek.dns.RA,zeek.dns.RD,zeek.dns.TC,zeek.dns.TTLs,zeek.dns.answers,zeek.dns.answers.keyword,zeek.dns.qclass,zeek.dns.qclass_name,zeek.dns.qclass_name.keyword,zeek.dns.qtype,zeek.dns.qtype_name,zeek.dns.qtype_name.keyword,zeek.dns.query,zeek.dns.query.keyword,zeek.dns.rcode,zeek.dns.rcode_name,zeek.dns.rcode_name.keyword,zeek.dns.rejected,zeek.dns.rtt,zeek.dns.trans_id,zeek.dns.trans_id.keyword,zeek.dns.ts,zeek.session_id,zeek.session_id.keyword,,
"Aug 20, 2025 @ 15:21:17.177",1,1,CGWRxpgBQeJas_r0kN4i,rtarf-events-beat-20250820-logstash1-kafka-to-es-2,-,file_beat,file_beat,<10s,<10s,false,false,10.104.117.91,10.104.117.91,10.104.105.28,10.104.105.28,logstash1-kafka-to-es-2,logstash1-kafka-to-es-2,logstash1-receiver-beat-0,logstash1-receiver-beat-0,20,20,"1,755,678,085","1,755,678,084",15,15,8,8,"1,755,678,085","1,755,678,084",3,3,"2,025",10.104.117.91,10.104.117.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.104.117.91,10.104.117.91,false,false,false,false,false,false,ServerFarm_J6_สส.ทหาร,ServerFarm_J6_สส.ทหาร,53,-,"www-www.bing.com.trafficmanager.net, www.bing.com.edgekey.net, e86303.dscx.akamaiedge.net, 110.164.17.138, 110.164.17.146, 110.164.17.208","www-www.bing.com.trafficmanager.net, www.bing.com.edgekey.net, e86303.dscx.akamaiedge.net, 110.164.17.138, 110.164.17.146, 110.164.17.208","3,557, 14, 8,662, 12, 12, 12","RD, RA","RD, RA",35323,35323,IN,IN,www.bing.com,www.bing.com,bing.com,bing.com,www,www,com,com,A,A,"110.164.17.138, 110.164.17.146, 110.164.17.208","110.164.17.138, 110.164.17.146, 110.164.17.208",NOERROR,NOERROR,answer,answer,1.12.0,1.12.0,network,network,zeek.dns,zeek.dns,-,-,Ch7ek22Te7ldht1P6b,Ch7ek22Te7ldht1P6b,event,event,zeek,zeek,"{""ts"":1755678000.376697,""uid"":""Ch7ek22Te7ldht1P6b"",""id.orig_h"":""10.104.105.28"",""id.orig_p"":52643,""id.resp_h"":""10.104.117.91"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":35323,""query"":""www.bing.com"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":true,""Z"":0,""answers"":[""www-www.bing.com.trafficmanager.net"",""www.bing.com.edgekey.net"",""e86303.dscx.akamaiedge.net"",""110.164.17.138"",""110.164.17.146"",""110.164.17.208""],""TTLs"":[3557.0,14.0,8662.0,12.0,12.0,12.0],""rejected"":false}","{""ts"":1755678000.376697,""uid"":""Ch7ek22Te7ldht1P6b"",""id.orig_h"":""10.104.105.28"",""id.orig_p"":52643,""id.resp_h"":""10.104.117.91"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":35323,""query"":""www.bing.com"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":true,""Z"":0,""answers"":[""www-www.bing.com.trafficmanager.net"",""www.bing.com.edgekey.net"",""e86303.dscx.akamaiedge.net"",""110.164.17.138"",""110.164.17.146"",""110.164.17.208""],""TTLs"":[3557.0,14.0,8662.0,12.0,12.0,12.0],""rejected"":false}",success,success,"connection, info, protocol","connection, info, protocol",dns,dns,log,log,false,false,Network activity,Network activity,Port Scanning and Reconnaissance (case 264),Port Scanning and Reconnaissance (case 264),true,true,true,true,-,-,High,High,-,-,Network activity,Network activity,Fake Update Utilizes New IDAT Loader To Execute StealC and Lumma Infostealers,Fake Update Utilizes New IDAT Loader To Execute StealC and Lumma Infostealers,true,true,true,true,-,-,-,-,-,-,-,-,-,-,-,-,Medium,Medium,white,white,false,false,false,false,true,true,/backup/sranlog/current/dns.log,/backup/sranlog/current/dns.log,"395,653",1:iyKdigwQs+KWquBqq/QfNHVSDYM=,1:iyKdigwQs+KWquBqq/QfNHVSDYM=,internal,internal,dns,dns,udp,udp,"10.104.105.28, 10.104.117.91","10.104.105.28, 10.104.117.91",zeek,zeek,10.104.105.28,10.104.105.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.104.105.28,10.104.105.28,false,false,false,false,false,false,J-4_กบ.ทหาร,J-4_กบ.ทหาร,52643,-,"zeek.dns, beats_input_raw_event, _geoip_lookup_failure","zeek.dns, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,log,log,false,true,true,false,"3,557, 14, 8,662, 12, 12, 12","www-www.bing.com.trafficmanager.net, www.bing.com.edgekey.net, e86303.dscx.akamaiedge.net, 110.164.17.138, 110.164.17.146, 110.164.17.208","www-www.bing.com.trafficmanager.net, www.bing.com.edgekey.net, e86303.dscx.akamaiedge.net, 110.164.17.138, 110.164.17.146, 110.164.17.208",1,C_INTERNET,C_INTERNET,1,A,A,www.bing.com,www.bing.com,0,NOERROR,NOERROR,false,-,35323,35323,"1,755,678,000",Ch7ek22Te7ldht1P6b,Ch7ek22Te7ldht1P6b,,
"Aug 20, 2025 @ 15:21:17.177",1,1,CWWRxpgBQeJas_r0kN4i,rtarf-events-beat-20250820-logstash1-kafka-to-es-2,-,file_beat,file_beat,<10s,<10s,false,false,110.164.252.222,110.164.252.222,1.179.227.83,1.179.227.83,logstash1-kafka-to-es-2,logstash1-kafka-to-es-2,logstash1-receiver-beat-0,logstash1-receiver-beat-0,20,20,"1,755,678,085","1,755,678,084",15,15,8,8,"1,755,678,085","1,755,678,084",3,3,"2,025",110.164.252.222,110.164.252.222,Hat Yai,Hat Yai,AS,AS,TH,TH,TH,TH,Thailand,Thailand,110.164.252.222,110.164.252.222,7.069,7.069,100.6,100.6,90120,90120,90,90,Songkhla,Songkhla,Asia/Bangkok,Asia/Bangkok,110.164.252.222,110.164.252.222,false,false,false,false,false,false,==unknown==,==unknown==,53,-,-,-,-,RD,RD,751,751,IN,IN,epx-enterpriseproxy.d03-002.ic3-calling-enterpriseproxy.01-malaysiasouth-prod.cosmic.office.net,epx-enterpriseproxy.d03-002.ic3-calling-enterpriseproxy.01-malaysiasouth-prod.cosmic.office.net,office.net,office.net,epx-enterpriseproxy.d03-002.ic3-calling-enterpriseproxy.01-malaysiasouth-prod.cosmic,epx-enterpriseproxy.d03-002.ic3-calling-enterpriseproxy.01-malaysiasouth-prod.cosmic,net,net,HTTPS,HTTPS,-,-,NOERROR,NOERROR,answer,answer,1.12.0,1.12.0,network,network,zeek.dns,zeek.dns,-,-,Czdddx3GY2DKSEYLHj,Czdddx3GY2DKSEYLHj,event,event,zeek,zeek,"{""ts"":1755678000.378292,""uid"":""Czdddx3GY2DKSEYLHj"",""id.orig_h"":""1.179.227.83"",""id.orig_p"":63094,""id.resp_h"":""110.164.252.222"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":751,""query"":""epx-enterpriseproxy.d03-002.ic3-calling-enterpriseproxy.01-malaysiasouth-prod.cosmic.office.net"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":65,""qtype_name"":""HTTPS"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":false,""Z"":1,""rejected"":false}","{""ts"":1755678000.378292,""uid"":""Czdddx3GY2DKSEYLHj"",""id.orig_h"":""1.179.227.83"",""id.orig_p"":63094,""id.resp_h"":""110.164.252.222"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":751,""query"":""epx-enterpriseproxy.d03-002.ic3-calling-enterpriseproxy.01-malaysiasouth-prod.cosmic.office.net"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":65,""qtype_name"":""HTTPS"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":false,""Z"":1,""rejected"":false}",success,success,"connection, info, protocol","connection, info, protocol",dns,dns,log,log,false,false,-,-,-,-,false,false,true,true,-,-,-,-,-,-,-,-,-,-,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,true,true,/backup/sranlog/current/dns.log,/backup/sranlog/current/dns.log,"397,183",1:gUtc5apCpLOBw68wGznBYXAdzLM=,1:gUtc5apCpLOBw68wGznBYXAdzLM=,external,external,dns,dns,udp,udp,"1.179.227.83, 110.164.252.222","1.179.227.83, 110.164.252.222",zeek,zeek,1.179.227.83,1.179.227.83,AS,AS,TH,TH,TH,TH,Thailand,Thailand,1.179.227.83,1.179.227.83,13.744,13.744,100.461,100.461,Asia/Bangkok,Asia/Bangkok,1.179.227.83,1.179.227.83,false,false,false,false,false,false,DMZ_J6_สส.ทหาร,DMZ_J6_สส.ทหาร,63094,-,"zeek.dns, beats_input_raw_event","zeek.dns, beats_input_raw_event",elasticsearch,elasticsearch,log,log,false,false,true,false,-,-,-,1,C_INTERNET,C_INTERNET,65,HTTPS,HTTPS,epx-enterpriseproxy.d03-002.ic3-calling-enterpriseproxy.01-malaysiasouth-prod.cosmic.office.net,epx-enterpriseproxy.d03-002.ic3-calling-enterpriseproxy.01-malaysiasouth-prod.cosmic.office.net,0,NOERROR,NOERROR,false,-,751,751,"1,755,678,000",Czdddx3GY2DKSEYLHj,Czdddx3GY2DKSEYLHj,,
"Aug 20, 2025 @ 15:21:17.177",1,1,KxORxpgBiewEWNyOkB4G,rtarf-events-beat-20250820-logstash1-kafka-to-es-8,-,file_beat,file_beat,<10s,<10s,false,false,110.164.252.222,110.164.252.222,1.179.227.83,1.179.227.83,logstash1-kafka-to-es-8,logstash1-kafka-to-es-8,logstash1-receiver-beat-0,logstash1-receiver-beat-0,20,20,"1,755,678,085","1,755,678,084",15,15,8,8,"1,755,678,085","1,755,678,084",3,3,"2,025",110.164.252.222,110.164.252.222,Hat Yai,Hat Yai,AS,AS,TH,TH,TH,TH,Thailand,Thailand,110.164.252.222,110.164.252.222,7.069,7.069,100.6,100.6,90120,90120,90,90,Songkhla,Songkhla,Asia/Bangkok,Asia/Bangkok,110.164.252.222,110.164.252.222,false,false,false,false,false,false,==unknown==,==unknown==,53,-,"ln-0007.config.skype.com, config-edge-skype.ln-0007.ln-msedge.net, ln-0007.ln-msedge.net, 150.171.22.17","ln-0007.config.skype.com, config-edge-skype.ln-0007.ln-msedge.net, ln-0007.ln-msedge.net, 150.171.22.17","21, 2,114, 98, 150","RD, RA","RD, RA",44502,44502,IN,IN,config.edge.skype.com.trafficmanager.net,config.edge.skype.com.trafficmanager.net,trafficmanager.net,trafficmanager.net,config.edge.skype.com,config.edge.skype.com,net,net,A,A,150.171.22.17,150.171.22.17,NOERROR,NOERROR,answer,answer,1.12.0,1.12.0,network,network,zeek.dns,zeek.dns,-,-,ClggI73yATHkuySUwd,ClggI73yATHkuySUwd,event,event,zeek,zeek,"{""ts"":1755678000.369433,""uid"":""ClggI73yATHkuySUwd"",""id.orig_h"":""1.179.227.83"",""id.orig_p"":57488,""id.resp_h"":""110.164.252.222"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":44502,""query"":""config.edge.skype.com.trafficmanager.net"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":true,""Z"":1,""answers"":[""ln-0007.config.skype.com"",""config-edge-skype.ln-0007.ln-msedge.net"",""ln-0007.ln-msedge.net"",""150.171.22.17""],""TTLs"":[21.0,2114.0,98.0,150.0],""rejected"":false}","{""ts"":1755678000.369433,""uid"":""ClggI73yATHkuySUwd"",""id.orig_h"":""1.179.227.83"",""id.orig_p"":57488,""id.resp_h"":""110.164.252.222"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":44502,""query"":""config.edge.skype.com.trafficmanager.net"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":true,""Z"":1,""answers"":[""ln-0007.config.skype.com"",""config-edge-skype.ln-0007.ln-msedge.net"",""ln-0007.ln-msedge.net"",""150.171.22.17""],""TTLs"":[21.0,2114.0,98.0,150.0],""rejected"":false}",success,success,"connection, info, protocol","connection, info, protocol",dns,dns,log,log,false,false,-,-,-,-,false,false,true,true,-,-,-,-,-,-,-,-,-,-,false,false,true,true,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,true,true,/backup/sranlog/current/dns.log,/backup/sranlog/current/dns.log,"395,113",1:HxnI0cmZMevTap2XzQ5s658zhgI=,1:HxnI0cmZMevTap2XzQ5s658zhgI=,external,external,dns,dns,udp,udp,"1.179.227.83, 110.164.252.222","1.179.227.83, 110.164.252.222",zeek,zeek,1.179.227.83,1.179.227.83,AS,AS,TH,TH,TH,TH,Thailand,Thailand,1.179.227.83,1.179.227.83,13.744,13.744,100.461,100.461,Asia/Bangkok,Asia/Bangkok,1.179.227.83,1.179.227.83,false,false,false,false,false,false,DMZ_J6_สส.ทหาร,DMZ_J6_สส.ทหาร,57488,-,"zeek.dns, beats_input_raw_event","zeek.dns, beats_input_raw_event",elasticsearch,elasticsearch,log,log,false,true,true,false,"21, 2,114, 98, 150","ln-0007.config.skype.com, config-edge-skype.ln-0007.ln-msedge.net, ln-0007.ln-msedge.net, 150.171.22.17","ln-0007.config.skype.com, config-edge-skype.ln-0007.ln-msedge.net, ln-0007.ln-msedge.net, 150.171.22.17",1,C_INTERNET,C_INTERNET,1,A,A,config.edge.skype.com.trafficmanager.net,config.edge.skype.com.trafficmanager.net,0,NOERROR,NOERROR,false,-,44502,44502,"1,755,678,000",ClggI73yATHkuySUwd,ClggI73yATHkuySUwd,,
"Aug 20, 2025 @ 15:21:17.176",1,1,bguRxpgBWe79p4MYi5TR,rtarf-events-beat-20250820-logstash1-kafka-to-es-2,-,file_beat,file_beat,<10s,<10s,false,false,10.104.117.3,10.104.117.3,10.130.238.115,10.130.238.115,logstash1-kafka-to-es-2,logstash1-kafka-to-es-2,logstash1-receiver-beat-0,logstash1-receiver-beat-0,20,20,"1,755,678,084","1,755,678,083",15,15,8,8,"1,755,678,084","1,755,678,083",3,3,"2,025",10.104.117.3,10.104.117.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.104.117.3,10.104.117.3,false,false,false,false,false,false,ServerFarm_J6_สส.ทหาร,ServerFarm_J6_สส.ทหาร,53,-,"www-msn-com-world-atm-default.trafficmanager.net, www-msn-com.a-0003.a-msedge.net, a-0003.a-msedge.net","www-msn-com-world-atm-default.trafficmanager.net, www-msn-com.a-0003.a-msedge.net, a-0003.a-msedge.net","2,364, 30, 8","RD, RA","RD, RA",48214,48214,IN,IN,www.msn.com,www.msn.com,msn.com,msn.com,www,www,com,com,HTTPS,HTTPS,-,-,NOERROR,NOERROR,answer,answer,1.12.0,1.12.0,network,network,zeek.dns,zeek.dns,-,-,CiJ2xa1AhEoWqTSekb,CiJ2xa1AhEoWqTSekb,event,event,zeek,zeek,"{""ts"":1755678000.36345,""uid"":""CiJ2xa1AhEoWqTSekb"",""id.orig_h"":""10.130.238.115"",""id.orig_p"":62427,""id.resp_h"":""10.104.117.3"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":48214,""query"":""www.msn.com"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":65,""qtype_name"":""HTTPS"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":true,""Z"":0,""answers"":[""www-msn-com-world-atm-default.trafficmanager.net"",""www-msn-com.a-0003.a-msedge.net"",""a-0003.a-msedge.net""],""TTLs"":[2364.0,30.0,8.0],""rejected"":false}","{""ts"":1755678000.36345,""uid"":""CiJ2xa1AhEoWqTSekb"",""id.orig_h"":""10.130.238.115"",""id.orig_p"":62427,""id.resp_h"":""10.104.117.3"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":48214,""query"":""www.msn.com"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":65,""qtype_name"":""HTTPS"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":true,""Z"":0,""answers"":[""www-msn-com-world-atm-default.trafficmanager.net"",""www-msn-com.a-0003.a-msedge.net"",""a-0003.a-msedge.net""],""TTLs"":[2364.0,30.0,8.0],""rejected"":false}",success,success,"connection, info, protocol","connection, info, protocol",dns,dns,log,log,false,false,-,-,-,-,false,false,true,true,-,-,-,-,-,-,-,-,-,-,false,false,true,true,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,true,true,/backup/sranlog/current/dns.log,/backup/sranlog/current/dns.log,"391,959",1:ie0TE8jqrN4YgZp77S920L/7VKw=,1:ie0TE8jqrN4YgZp77S920L/7VKw=,internal,internal,dns,dns,udp,udp,"10.130.238.115, 10.104.117.3","10.130.238.115, 10.104.117.3",zeek,zeek,10.130.238.115,10.130.238.115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.130.238.115,10.130.238.115,false,false,false,false,false,false,J6_สส.ทหาร,J6_สส.ทหาร,62427,-,"zeek.dns, beats_input_raw_event, _geoip_lookup_failure","zeek.dns, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,log,log,false,true,true,false,"2,364, 30, 8","www-msn-com-world-atm-default.trafficmanager.net, www-msn-com.a-0003.a-msedge.net, a-0003.a-msedge.net","www-msn-com-world-atm-default.trafficmanager.net, www-msn-com.a-0003.a-msedge.net, a-0003.a-msedge.net",1,C_INTERNET,C_INTERNET,65,HTTPS,HTTPS,www.msn.com,www.msn.com,0,NOERROR,NOERROR,false,-,48214,48214,"1,755,678,000",CiJ2xa1AhEoWqTSekb,CiJ2xa1AhEoWqTSekb,,
"Aug 20, 2025 @ 15:21:17.176",1,1,1rKRxpgBBFAoJr_8jLkE,rtarf-events-beat-20250820-logstash1-kafka-to-es-8,-,file_beat,file_beat,<10s,<10s,false,false,10.104.117.3,10.104.117.3,10.130.238.115,10.130.238.115,logstash1-kafka-to-es-8,logstash1-kafka-to-es-8,logstash1-receiver-beat-0,logstash1-receiver-beat-0,20,20,"1,755,678,084","1,755,678,083",15,15,8,8,"1,755,678,084","1,755,678,083",3,3,"2,025",10.104.117.3,10.104.117.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.104.117.3,10.104.117.3,false,false,false,false,false,false,ServerFarm_J6_สส.ทหาร,ServerFarm_J6_สส.ทหาร,53,-,"global.asimov.events.data.trafficmanager.net, onedscolprdeus16.eastus.cloudapp.azure.com, 52.168.117.171","global.asimov.events.data.trafficmanager.net, onedscolprdeus16.eastus.cloudapp.azure.com, 52.168.117.171","15,545, 40, 7","RD, RA","RD, RA",29023,29023,IN,IN,browser.events.data.msn.com,browser.events.data.msn.com,msn.com,msn.com,browser.events.data,browser.events.data,com,com,A,A,52.168.117.171,52.168.117.171,NOERROR,NOERROR,answer,answer,1.12.0,1.12.0,network,network,zeek.dns,zeek.dns,1256942.749,1256942.749,CIlhYb13Advl30cMZc,CIlhYb13Advl30cMZc,event,event,zeek,zeek,"{""ts"":1755678000.362193,""uid"":""CIlhYb13Advl30cMZc"",""id.orig_h"":""10.130.238.115"",""id.orig_p"":58428,""id.resp_h"":""10.104.117.3"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":29023,""rtt"":0.0012569427490234375,""query"":""browser.events.data.msn.com"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":true,""Z"":0,""answers"":[""global.asimov.events.data.trafficmanager.net"",""onedscolprdeus16.eastus.cloudapp.azure.com"",""52.168.117.171""],""TTLs"":[15545.0,40.0,7.0],""rejected"":false}","{""ts"":1755678000.362193,""uid"":""CIlhYb13Advl30cMZc"",""id.orig_h"":""10.130.238.115"",""id.orig_p"":58428,""id.resp_h"":""10.104.117.3"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":29023,""rtt"":0.0012569427490234375,""query"":""browser.events.data.msn.com"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":false,""TC"":false,""RD"":true,""RA"":true,""Z"":0,""answers"":[""global.asimov.events.data.trafficmanager.net"",""onedscolprdeus16.eastus.cloudapp.azure.com"",""52.168.117.171""],""TTLs"":[15545.0,40.0,7.0],""rejected"":false}",success,success,"connection, info, protocol","connection, info, protocol",dns,dns,log,log,false,false,-,-,-,-,false,false,true,true,-,-,-,-,-,-,-,-,-,-,false,false,true,true,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,true,true,/backup/sranlog/current/dns.log,/backup/sranlog/current/dns.log,"392,969",1:HA0KSW1YMyDrBCZNlmk+MUBz3yM=,1:HA0KSW1YMyDrBCZNlmk+MUBz3yM=,internal,internal,dns,dns,udp,udp,"10.130.238.115, 10.104.117.3","10.130.238.115, 10.104.117.3",zeek,zeek,10.130.238.115,10.130.238.115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.130.238.115,10.130.238.115,false,false,false,false,false,false,J6_สส.ทหาร,J6_สส.ทหาร,58428,-,"zeek.dns, beats_input_raw_event, _geoip_lookup_failure","zeek.dns, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,log,log,false,true,true,false,"15,545, 40, 7","global.asimov.events.data.trafficmanager.net, onedscolprdeus16.eastus.cloudapp.azure.com, 52.168.117.171","global.asimov.events.data.trafficmanager.net, onedscolprdeus16.eastus.cloudapp.azure.com, 52.168.117.171",1,C_INTERNET,C_INTERNET,1,A,A,browser.events.data.msn.com,browser.events.data.msn.com,0,NOERROR,NOERROR,false,0.001,29023,29023,"1,755,678,000",CIlhYb13Advl30cMZc,CIlhYb13Advl30cMZc,,
