"@timestamp","@version","@version.keyword","_id","_index","_score","cust_category","cust_category.keyword","cust_delay_bucket","cust_delay_bucket.keyword","cust_is_delayed_log","cust_is_delayed_log.keyword","cust_network_ip_destination","cust_network_ip_destination.keyword","cust_network_ip_source","cust_network_ip_source.keyword","cust_pod_name_beat","cust_pod_name_beat.keyword","cust_pod_name_receiver","cust_pod_name_receiver.keyword","cust_ts_dd","cust_ts_dd.keyword","cust_ts_done_etl","cust_ts_done_received","cust_ts_hh","cust_ts_hh.keyword","cust_ts_mm","cust_ts_mm.keyword","cust_ts_start_etl","cust_ts_start_received","cust_ts_wd","cust_ts_wd.keyword","cust_ts_yyyy","destination.address","destination.address.keyword","destination.bytes","destination.bytes.keyword","destination.geoip.city_name","destination.geoip.city_name.keyword","destination.geoip.continent_code","destination.geoip.continent_code.keyword","destination.geoip.country_code2","destination.geoip.country_code2.keyword","destination.geoip.country_code3","destination.geoip.country_code3.keyword","destination.geoip.country_name","destination.geoip.country_name.keyword","destination.geoip.dma_code","destination.geoip.ip","destination.geoip.ip.keyword","destination.geoip.latitude","destination.geoip.location.lat","destination.geoip.location.lon","destination.geoip.longitude","destination.geoip.postal_code","destination.geoip.postal_code.keyword","destination.geoip.region_code","destination.geoip.region_code.keyword","destination.geoip.region_name","destination.geoip.region_name.keyword","destination.geoip.timezone","destination.geoip.timezone.keyword","destination.ip","destination.ip.keyword","destination.is_tor_node","destination.is_tor_node.keyword","destination.is_tor_node_exit","destination.is_tor_node_exit.keyword","destination.is_tor_node_guard","destination.is_tor_node_guard.keyword","destination.mac","destination.mac.keyword","destination.network_zone","destination.network_zone.keyword","destination.packets","destination.packets.keyword","destination.port","destination.port.keyword","ecs.version","ecs.version.keyword","event.category","event.category.keyword","event.dataset","event.dataset.keyword","event.id","event.id.keyword","event.kind","event.kind.keyword","event.module","event.module.keyword","fileset.name","fileset.name.keyword","input.type","input.type.keyword","ioc.dest_ip_is_blacklist","ioc.dest_ip_is_blacklist.keyword","ioc.dest_ip_misp_category","ioc.dest_ip_misp_category.keyword","ioc.dest_ip_misp_info","ioc.dest_ip_misp_info.keyword","ioc.dest_ip_misp_is_alert","ioc.dest_ip_misp_is_alert.keyword","ioc.dest_ip_misp_is_found","ioc.dest_ip_misp_is_found.keyword","ioc.dest_ip_misp_mitre_attack_pattern","ioc.dest_ip_misp_mitre_attack_pattern.keyword","ioc.dest_ip_misp_tlid","ioc.dest_ip_misp_tlid.keyword","ioc.dest_ip_misp_tlp","ioc.dest_ip_misp_tlp.keyword","ioc.src_ip_is_blacklist","ioc.src_ip_is_blacklist.keyword","ioc.src_ip_misp_category","ioc.src_ip_misp_category.keyword","ioc.src_ip_misp_info","ioc.src_ip_misp_info.keyword","ioc.src_ip_misp_is_alert","ioc.src_ip_misp_is_alert.keyword","ioc.src_ip_misp_is_found","ioc.src_ip_misp_is_found.keyword","ioc.src_ip_misp_mitre_attack_pattern","ioc.src_ip_misp_mitre_attack_pattern.keyword","ioc.src_ip_misp_tlid","ioc.src_ip_misp_tlid.keyword","ioc.src_ip_misp_tlp","ioc.src_ip_misp_tlp.keyword","log.file.path","log.file.path.keyword","log.offset","network.community_id","network.community_id.keyword","network.direction","network.direction.keyword","network.protocol","network.protocol.keyword","network.transport","network.transport.keyword","service.type","service.type.keyword","source.address","source.address.keyword","source.bytes","source.bytes.keyword","source.geoip.city_name","source.geoip.city_name.keyword","source.geoip.continent_code","source.geoip.continent_code.keyword","source.geoip.country_code2","source.geoip.country_code2.keyword","source.geoip.country_code3","source.geoip.country_code3.keyword","source.geoip.country_name","source.geoip.country_name.keyword","source.geoip.ip","source.geoip.ip.keyword","source.geoip.latitude","source.geoip.location.lat","source.geoip.location.lon","source.geoip.longitude","source.geoip.postal_code","source.geoip.postal_code.keyword","source.geoip.region_code","source.geoip.region_code.keyword","source.geoip.region_name","source.geoip.region_name.keyword","source.geoip.timezone","source.geoip.timezone.keyword","source.ip","source.ip.keyword","source.is_tor_node","source.is_tor_node.keyword","source.is_tor_node_exit","source.is_tor_node_exit.keyword","source.is_tor_node_guard","source.is_tor_node_guard.keyword","source.mac","source.mac.keyword","source.network_zone","source.network_zone.keyword","source.packets","source.packets.keyword","source.port","source.port.keyword",tags,"tags.keyword",target,"target.keyword","temp.duration",type,"type.keyword","zeek.connection.community_id","zeek.connection.community_id.keyword","zeek.connection.geo.orig.city","zeek.connection.geo.orig.city.keyword","zeek.connection.geo.orig.country_code","zeek.connection.geo.orig.country_code.keyword","zeek.connection.geo.orig.latitude","zeek.connection.geo.orig.longitude","zeek.connection.geo.orig.region","zeek.connection.geo.orig.region.keyword","zeek.connection.geo.resp.city","zeek.connection.geo.resp.city.keyword","zeek.connection.geo.resp.country_code","zeek.connection.geo.resp.country_code.keyword","zeek.connection.geo.resp.latitude","zeek.connection.geo.resp.longitude","zeek.connection.geo.resp.region","zeek.connection.geo.resp.region.keyword","zeek.connection.history","zeek.connection.history.keyword","zeek.connection.icmp.code","zeek.connection.icmp.type","zeek.connection.id.vlan","zeek.connection.local_orig","zeek.connection.local_resp","zeek.connection.missed_bytes","zeek.connection.state","zeek.connection.state.keyword","zeek.connection.ts","zeek.session_id","zeek.session_id.keyword"
"Aug 20, 2025 @ 15:03:54.942",1,1,Fn2BxpgBjdp48otg02mE,"rtarf-events-beat-20250820-logstash1-kafka-to-es-4","-","file_beat","file_beat","<10s","<10s",false,false,"104.18.21.226","104.18.21.226","10.104.117.80","10.104.117.80","logstash1-kafka-to-es-4","logstash1-kafka-to-es-4","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,053","1,755,677,052",15,15,08,08,"1,755,677,053","1,755,677,052",03,03,"2,025","104.18.21.226","104.18.21.226",479,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","104.18.21.226","104.18.21.226",false,false,false,false,false,false,"60:15:2b:26:f8:4d","60:15:2b:26:f8:4d","==unknown==","==unknown==",5,"-",80,"-","1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",CgNRyi2IvBI5n0dfEj,CgNRyi2IvBI5n0dfEj,event,event,zeek,zeek,connection,connection,log,log,false,false,"Network activity","Network activity","Port Scanning and Reconnaissance (case 264)","Port Scanning and Reconnaissance (case 264)",true,true,true,true,"-","-",High,High,"-","-",false,false,"-","-","-","-",false,false,false,false,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,389,534","1:IBwsfK7gqnIRb2mayBCJAiXTii4=","1:IBwsfK7gqnIRb2mayBCJAiXTii4=",outbound,outbound,http,http,tcp,tcp,zeek,zeek,"10.104.117.80","10.104.117.80",467,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.104.117.80","10.104.117.80",false,false,false,false,false,false,"78:02:b1:0a:e7:46","78:02:b1:0a:e7:46","ServerFarm_J6_สส.ทหาร","ServerFarm_J6_สส.ทหาร",5,"-",58963,"-","zeek.connection, beats_input_raw_event, _geoip_lookup_failure","zeek.connection, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,"0.002",log,log,"1:IBwsfK7gqnIRb2mayBCJAiXTii4=","1:IBwsfK7gqnIRb2mayBCJAiXTii4=","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",ShADadfF,ShADadfF,"-","-","-",true,false,0,SF,SF,"1,755,676,800",CgNRyi2IvBI5n0dfEj,CgNRyi2IvBI5n0dfEj
"Aug 20, 2025 @ 15:03:54.939",1,1,Cn2BxpgBjdp48otgzmlo,"rtarf-events-beat-20250820-logstash1-kafka-to-es-4","-","file_beat","file_beat","<10s","<10s",false,false,"203.113.24.199","203.113.24.199","1.179.227.83","1.179.227.83","logstash1-kafka-to-es-4","logstash1-kafka-to-es-4","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,052","1,755,677,052",15,15,08,08,"1,755,677,052","1,755,677,052",03,03,"2,025","203.113.24.199","203.113.24.199",280,"-","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","203.113.24.199","203.113.24.199","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","203.113.24.199","203.113.24.199",false,false,false,false,false,false,"00:1b:17:00:01:1d","00:1b:17:00:01:1d","==unknown==","==unknown==",2,"-",53,"-","1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",CdYq5r4DUUizzX4dVc,CdYq5r4DUUizzX4dVc,event,event,zeek,zeek,connection,connection,log,log,false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-",false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,368,649","1:af8pr8I9BcLzXMjg/wfRWlWcyy0=","1:af8pr8I9BcLzXMjg/wfRWlWcyy0=",external,external,dns,dns,udp,udp,zeek,zeek,"1.179.227.83","1.179.227.83",204,"-","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.83","1.179.227.83","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.83","1.179.227.83",false,false,false,false,false,false,"00:50:56:be:92:a0","00:50:56:be:92:a0","DMZ_J6_สส.ทหาร","DMZ_J6_สส.ทหาร",2,"-",61044,"-","zeek.connection, beats_input_raw_event","zeek.connection, beats_input_raw_event",elasticsearch,elasticsearch,"0.003",log,log,"1:af8pr8I9BcLzXMjg/wfRWlWcyy0=","1:af8pr8I9BcLzXMjg/wfRWlWcyy0=","-","-",TH,TH,"13.744","100.461","-","-","-","-",TH,TH,"13.744","100.461","-","-",Dd,Dd,"-","-","-",false,false,0,SF,SF,"1,755,676,800",CdYq5r4DUUizzX4dVc,CdYq5r4DUUizzX4dVc
"Aug 20, 2025 @ 15:03:54.939",1,1,"odyBxpgBDprlE-FfzpVO","rtarf-events-beat-20250820-logstash1-kafka-to-es-5","-","file_beat","file_beat","<10s","<10s",false,false,"10.141.98.189","10.141.98.189","10.104.220.1","10.104.220.1","logstash1-kafka-to-es-5","logstash1-kafka-to-es-5","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,052","1,755,677,051",15,15,08,08,"1,755,677,052","1,755,677,051",03,03,"2,025","10.141.98.189","10.141.98.189",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.141.98.189","10.141.98.189",false,false,false,false,false,false,"7c:21:0e:e0:47:d0","7c:21:0e:e0:47:d0","Cyber_ศซบ.ทหาร","Cyber_ศซบ.ทหาร",0,"-",162,162,"1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",CaWPkU2RREJX7FmfB8,CaWPkU2RREJX7FmfB8,event,event,zeek,zeek,connection,connection,log,log,false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-",false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,366,453","1:PuYrNTbnTHv+SPM72rh3aNC3RNI=","1:PuYrNTbnTHv+SPM72rh3aNC3RNI=",internal,internal,"-","-",udp,udp,zeek,zeek,"10.104.220.1","10.104.220.1",4002,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.104.220.1","10.104.220.1",false,false,false,false,false,false,"c4:24:56:2e:a7:4d","c4:24:56:2e:a7:4d","MTA_สน.ทท.ศทท.2","MTA_สน.ทท.ศทท.2",2,"-",52939,52939,"zeek.connection, beats_input_raw_event, _geoip_lookup_failure","zeek.connection, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,"2.044",log,log,"1:PuYrNTbnTHv+SPM72rh3aNC3RNI=","1:PuYrNTbnTHv+SPM72rh3aNC3RNI=","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",D,D,"-","-","-",true,true,0,S0,S0,"1,755,676,800",CaWPkU2RREJX7FmfB8,CaWPkU2RREJX7FmfB8
"Aug 20, 2025 @ 15:03:54.939",1,1,SUiBxpgBNGQkX7Eqzxoj,"rtarf-events-beat-20250820-logstash1-kafka-to-es-7","-","file_beat","file_beat","<10s","<10s",false,false,"192.33.4.12","192.33.4.12","1.179.227.83","1.179.227.83","logstash1-kafka-to-es-7","logstash1-kafka-to-es-7","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,052","1,755,677,051",15,15,08,08,"1,755,677,052","1,755,677,051",03,03,"2,025","192.33.4.12","192.33.4.12",0,"-","-","-",NA,NA,US,US,US,US,"United States","United States","-","192.33.4.12","192.33.4.12","37.751","37.751","-97.822","-97.822","-","-","-","-","-","-","America/Chicago","America/Chicago","192.33.4.12","192.33.4.12",false,false,false,false,false,false,"00:1b:17:00:01:1d","00:1b:17:00:01:1d","==unknown==","==unknown==",0,"-",53,"-","1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",Csxhs5266U3ETU28qh,Csxhs5266U3ETU28qh,event,event,zeek,zeek,connection,connection,log,log,false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-",false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,366,941","1:TFe5+8DPKNKU1igEPL5M442/eqQ=","1:TFe5+8DPKNKU1igEPL5M442/eqQ=",external,external,dns,dns,udp,udp,zeek,zeek,"1.179.227.83","1.179.227.83",102,"-","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.83","1.179.227.83","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.83","1.179.227.83",false,false,false,false,false,false,"00:50:56:be:92:a0","00:50:56:be:92:a0","DMZ_J6_สส.ทหาร","DMZ_J6_สส.ทหาร",1,"-",60375,"-","zeek.connection, beats_input_raw_event","zeek.connection, beats_input_raw_event",elasticsearch,elasticsearch,"-",log,log,"1:TFe5+8DPKNKU1igEPL5M442/eqQ=","1:TFe5+8DPKNKU1igEPL5M442/eqQ=","-","-",TH,TH,"13.744","100.461","-","-","-","-",US,US,"37.751","-97.822","-","-",D,D,"-","-","-",false,false,0,S0,S0,"1,755,676,800",Csxhs5266U3ETU28qh,Csxhs5266U3ETU28qh
"Aug 20, 2025 @ 15:03:54.939",1,1,REiBxpgBNGQkX7EqzxoI,"rtarf-events-beat-20250820-logstash1-kafka-to-es-7","-","file_beat","file_beat","<10s","<10s",false,false,"163.70.149.15","163.70.149.15","1.179.227.138","1.179.227.138","logstash1-kafka-to-es-7","logstash1-kafka-to-es-7","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,052","1,755,677,052",15,15,08,08,"1,755,677,052","1,755,677,052",03,03,"2,025","163.70.149.15","163.70.149.15",1728,"-",Bangkok,Bangkok,AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","163.70.149.15","163.70.149.15","13.755","13.755","100.506","100.506",10200,10200,10,10,Bangkok,Bangkok,"Asia/Bangkok","Asia/Bangkok","163.70.149.15","163.70.149.15",false,false,false,false,false,false,"00:00:5e:00:01:0a","00:00:5e:00:01:0a","==unknown==","==unknown==",32,"-",443,"-","1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",CqSOfP25aDyD1VmYm2,CqSOfP25aDyD1VmYm2,event,event,zeek,zeek,connection,connection,log,log,false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-",false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,370,327","1:t68Ni2IqhiYXLUYh/PeQjcs2CKk=","1:t68Ni2IqhiYXLUYh/PeQjcs2CKk=",external,external,"-","-",tcp,tcp,zeek,zeek,"1.179.227.138","1.179.227.138",1792,"-","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.138","1.179.227.138","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.138","1.179.227.138",false,false,false,false,false,false,"00:1b:17:00:01:1c","00:1b:17:00:01:1c","NAT_HQ","NAT_HQ",32,"-",24685,"-","zeek.connection, beats_input_raw_event","zeek.connection, beats_input_raw_event",elasticsearch,elasticsearch,"258.443",log,log,"1:t68Ni2IqhiYXLUYh/PeQjcs2CKk=","1:t68Ni2IqhiYXLUYh/PeQjcs2CKk=","-","-",TH,TH,"13.744","100.461","-","-","-","-",FR,FR,"48.858","2.339","-","-",DadA,DadA,"-","-","-",false,false,0,OTH,OTH,"1,755,676,300",CqSOfP25aDyD1VmYm2,CqSOfP25aDyD1VmYm2
"Aug 20, 2025 @ 15:03:54.938",1,1,BH2BxpgBjdp48otgzWlw,"rtarf-events-beat-20250820-logstash1-kafka-to-es-4","-","file_beat","file_beat","<10s","<10s",false,false,"192.42.93.30","192.42.93.30","1.179.227.83","1.179.227.83","logstash1-kafka-to-es-4","logstash1-kafka-to-es-4","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,052","1,755,677,050",15,15,08,08,"1,755,677,052","1,755,677,050",03,03,"2,025","192.42.93.30","192.42.93.30",0,"-","-","-",NA,NA,US,US,US,US,"United States","United States","-","192.42.93.30","192.42.93.30","37.751","37.751","-97.822","-97.822","-","-","-","-","-","-","America/Chicago","America/Chicago","192.42.93.30","192.42.93.30",false,false,false,false,false,false,"00:1b:17:00:01:1d","00:1b:17:00:01:1d","==unknown==","==unknown==",0,"-",53,"-","1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",CzKUHc4vYJu5C1ifc6,CzKUHc4vYJu5C1ifc6,event,event,zeek,zeek,connection,connection,log,log,false,false,"Network activity","Network activity","Suspicious Source IP / URL Thailand   target To Healthcare By NCSA","Suspicious Source IP / URL Thailand   target To Healthcare By NCSA",true,true,true,true,"-","-",High,High,"-","-",false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,358,462","1:uf9Bjp9uN+gBe9lYN+x8aCFZBRU=","1:uf9Bjp9uN+gBe9lYN+x8aCFZBRU=",external,external,dns,dns,udp,udp,zeek,zeek,"1.179.227.83","1.179.227.83",88,"-","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.83","1.179.227.83","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.83","1.179.227.83",false,false,false,false,false,false,"00:50:56:be:92:a0","00:50:56:be:92:a0","DMZ_J6_สส.ทหาร","DMZ_J6_สส.ทหาร",1,"-",54739,"-","zeek.connection, beats_input_raw_event","zeek.connection, beats_input_raw_event",elasticsearch,elasticsearch,"-",log,log,"1:uf9Bjp9uN+gBe9lYN+x8aCFZBRU=","1:uf9Bjp9uN+gBe9lYN+x8aCFZBRU=","-","-",TH,TH,"13.744","100.461","-","-","-","-",US,US,"37.751","-97.822","-","-",D,D,"-","-","-",false,false,0,S0,S0,"1,755,676,800",CzKUHc4vYJu5C1ifc6,CzKUHc4vYJu5C1ifc6
"Aug 20, 2025 @ 15:03:54.938",1,1,mCOBxpgBrmoQFJk4znRU,"rtarf-events-beat-20250820-logstash1-kafka-to-es-5","-","file_beat","file_beat","<10s","<10s",false,false,"10.104.117.91","10.104.117.91","10.104.120.201","10.104.120.201","logstash1-kafka-to-es-5","logstash1-kafka-to-es-5","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,052","1,755,677,051",15,15,08,08,"1,755,677,052","1,755,677,051",03,03,"2,025","10.104.117.91","10.104.117.91",219,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.104.117.91","10.104.117.91",false,false,false,false,false,false,"78:02:b1:0a:e7:46","78:02:b1:0a:e7:46","ServerFarm_J6_สส.ทหาร","ServerFarm_J6_สส.ทหาร",1,"-",53,53,"1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",CGmr201YUfhPuDdZ9d,CGmr201YUfhPuDdZ9d,event,event,zeek,zeek,connection,connection,log,log,false,false,"Network activity","Network activity","Port Scanning and Reconnaissance (case 264)","Port Scanning and Reconnaissance (case 264)",true,true,true,true,"-","-",High,High,"-","-",false,false,"-","-","-","-",false,false,false,false,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,362,705","1:59ZndfoM2kwzmEQK5kFNGbK0VjE=","1:59ZndfoM2kwzmEQK5kFNGbK0VjE=",internal,internal,dns,dns,udp,udp,zeek,zeek,"10.104.120.201","10.104.120.201",57,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.104.120.201","10.104.120.201",false,false,false,false,false,false,"60:15:2b:26:f8:4d","60:15:2b:26:f8:4d","DBA_ชด.ทหาร","DBA_ชด.ทหาร",1,"-",59850,59850,"zeek.connection, beats_input_raw_event, _geoip_lookup_failure","zeek.connection, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,0,log,log,"1:59ZndfoM2kwzmEQK5kFNGbK0VjE=","1:59ZndfoM2kwzmEQK5kFNGbK0VjE=","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Dd,Dd,"-","-","-",true,true,0,SF,SF,"1,755,676,800",CGmr201YUfhPuDdZ9d,CGmr201YUfhPuDdZ9d
"Aug 20, 2025 @ 15:03:54.938",1,1,DkiBxpgBNGQkX7EqzBqt,"rtarf-events-beat-20250820-logstash1-kafka-to-es-7","-","file_beat","file_beat","<10s","<10s",false,false,"110.164.17.202","110.164.17.202","1.179.227.152","1.179.227.152","logstash1-kafka-to-es-7","logstash1-kafka-to-es-7","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,051","1,755,677,050",15,15,08,08,"1,755,677,051","1,755,677,050",03,03,"2,025","110.164.17.202","110.164.17.202",5021,"-",Rayong,Rayong,AS,AS,TH,TH,TH,TH,Thailand,Thailand,"-","110.164.17.202","110.164.17.202","12.666","12.666","101.28","101.28",21000,21000,21,21,Rayong,Rayong,"Asia/Bangkok","Asia/Bangkok","110.164.17.202","110.164.17.202",false,false,false,false,false,false,"00:00:5e:00:01:0a","00:00:5e:00:01:0a","==unknown==","==unknown==",15,"-",443,"-","1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",C8BcNA3bP92k0K0ux3,C8BcNA3bP92k0K0ux3,event,event,zeek,zeek,connection,connection,log,log,false,false,"-","-","-","-",false,false,false,false,"-","-","-","-","-","-",false,false,"-","-","-","-",false,false,false,false,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,361,498","1:yWrStey0uD5uM5hZWvULqvjXtjY=","1:yWrStey0uD5uM5hZWvULqvjXtjY=",external,external,ssl,ssl,tcp,tcp,zeek,zeek,"1.179.227.152","1.179.227.152",3023,"-","-","-",AS,AS,TH,TH,TH,TH,Thailand,Thailand,"1.179.227.152","1.179.227.152","13.744","13.744","100.461","100.461","-","-","-","-","-","-","Asia/Bangkok","Asia/Bangkok","1.179.227.152","1.179.227.152",false,false,false,false,false,false,"00:1b:17:00:01:1c","00:1b:17:00:01:1c","NAT_HQ","NAT_HQ",14,"-",47725,"-","zeek.connection, beats_input_raw_event","zeek.connection, beats_input_raw_event",elasticsearch,elasticsearch,"8.068",log,log,"1:yWrStey0uD5uM5hZWvULqvjXtjY=","1:yWrStey0uD5uM5hZWvULqvjXtjY=","-","-",TH,TH,"13.744","100.461","-","-","-","-",TH,TH,"13.744","100.461","-","-",ShADadFfR,ShADadFfR,"-","-","-",false,false,0,SF,SF,"1,755,676,800",C8BcNA3bP92k0K0ux3,C8BcNA3bP92k0K0ux3
"Aug 20, 2025 @ 15:03:54.937",1,1,"-X2BxpgBjdp48otgzGjU","rtarf-events-beat-20250820-logstash1-kafka-to-es-4","-","file_beat","file_beat","<10s","<10s",false,false,"10.141.98.170","10.141.98.170","10.104.220.1","10.104.220.1","logstash1-kafka-to-es-4","logstash1-kafka-to-es-4","logstash1-receiver-beat-0","logstash1-receiver-beat-0",20,20,"1,755,677,052","1,755,677,050",15,15,08,08,"1,755,677,052","1,755,677,050",03,03,"2,025","10.141.98.170","10.141.98.170",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.141.98.170","10.141.98.170",false,false,false,false,false,false,"7c:21:0e:e0:47:d0","7c:21:0e:e0:47:d0","Cyber_ศซบ.ทหาร","Cyber_ศซบ.ทหาร",0,"-",162,"-","1.12.0","1.12.0",network,network,"zeek.connection","zeek.connection",CVzSpU2sFvkY2eeA9,CVzSpU2sFvkY2eeA9,event,event,zeek,zeek,connection,connection,log,log,false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-",false,false,"-","-","-","-",false,false,true,true,"-","-","-","-","-","-","/backup/sranlog/current/conn.log","/backup/sranlog/current/conn.log","3,355,987","1:S9dew0W04N13q2V4/QtDsoRWZ34=","1:S9dew0W04N13q2V4/QtDsoRWZ34=",internal,internal,"-","-",udp,udp,zeek,zeek,"10.104.220.1","10.104.220.1",8137,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.104.220.1","10.104.220.1",false,false,false,false,false,false,"c4:24:56:2e:a7:4d","c4:24:56:2e:a7:4d","MTA_สน.ทท.ศทท.2","MTA_สน.ทท.ศทท.2",4,"-",41593,"-","zeek.connection, beats_input_raw_event, _geoip_lookup_failure","zeek.connection, beats_input_raw_event, _geoip_lookup_failure",elasticsearch,elasticsearch,"29.964",log,log,"1:S9dew0W04N13q2V4/QtDsoRWZ34=","1:S9dew0W04N13q2V4/QtDsoRWZ34=","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",D,D,"-","-","-",true,true,0,S0,S0,"1,755,676,700",CVzSpU2sFvkY2eeA9,CVzSpU2sFvkY2eeA9
